,الجنسية,الجنس,المنطقة,حكومي/خاص,المدرسة,النسبة
279,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,73.45
280,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,80.28
281,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,82.23
282,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,69.43
283,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,81.86
284,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,83.33
285,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,75.69
286,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,75.66
287,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,78.09
288,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,83.02
289,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,68.86
290,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,77.73
291,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,72.71
292,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,77.38
293,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,66.93
294,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,70.41
295,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,72.43
296,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,88.35
297,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,70.53
298,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,82.69
299,سوري,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,87.22
300,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,84.33
301,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,87.73
302,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,78.8
303,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,81.14
304,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,82.83
305,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,91.26
306,كويتي,بنات,مبارك الكبير,حكــومى,فارعه بنت ابي الصلت الثانوية للبنات,65.73
307,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,72.86
308,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,78.01
309,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,71.73
310,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,74.22
311,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,90.99
312,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,75.37
313,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,79.73
314,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,82.36
315,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,68.56
316,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,76.44
317,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,89.1
318,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,67.22
319,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,88.68
320,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,97.14
321,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,79.88
322,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,91.52
323,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,87.27
324,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,67.21
325,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,65.8
326,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,68.73
327,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,92.29
328,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,83.6
329,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,72.29
330,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,68.01
331,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,87.94
332,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,86.26
333,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,86.86
334,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,78.21
335,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,82.7
336,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,75.82
337,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,98.01
338,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,74.05
339,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,81.29
340,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,71.76
341,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,88.27
342,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,91.14
343,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,75.21
344,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,80.75
345,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,65.95
346,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,89.77
347,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,88.62
348,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,77.85
349,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,89.46
350,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,74.69
351,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,65.39
352,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,82.38
353,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,77.98
354,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,90.99
355,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,84.83
356,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,76.71
357,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,85.95
358,كويتي,بنات,مبارك الكبير,حكــومى,برقان الثانوية للبنات,64.35
